# dataset: GeoCSV 2.0
# delimiter: ,
# SID: HK_HKPS__BHZ
# sample_count: 28800
# sample_rate_hz: 40
# start_time: 2016-01-03T23:07:38.019500Z
# field_unit: Counts
# field_type: INTEGER
Sample
-471
-392
-358
-435
-553
-400
-262
-440
-569
-523
-389
-237
-194
-204
-148
17
124
-49
-240
-50
38
-214
-142
183
343
347
362
466
503
435
396
488
618
681
641
685
799
659
508
469
451
554
510
336
377
464
325
118
55
47
25
-77
-273
-281
-232
-457
-667
-680
-716
-927
-1153
-1046
-910
-1009
-1003
-1076
-1331
-1386
-1348
-1334
-1247
-1159
-1044
-882
-714
-707
-825
-799
-732
-764
-789
-705
-611
-610
-566
-423
-340
-349
-335
-279
-231
-190
-225
-279
-230
-231
-229
-162
-92
60
212
277
226
170
119
94
186
156
170
320
263
223
329
296
227
334
470
434
338
407
509
417
376
432
352
242
101
-63
-168
-194
-47
49
29
67
66
-8
-73
-143
-283
-375
-340
-371
-535
-701
-771
-756
-750
-760
-737
-709
-677
-580
-499
-620
-616
-409
-468
-518
-359
-332
-431
-425
-262
-190
-244
-223
-161
-20
94
49
187
325
217
230
321
275
227
358
419
302
302
269
89
-20
80
259
156
-53
-7
3
-157
-244
-200
-242
-372
-285
-258
-367
-338
-413
-588
-742
-844
-796
-660
-560
-590
-583
-545
-614
-580
-479
-400
-292
-226
-158
-169
-150
-4
48
-8
-52
170
390
329
351
516
607
526
451
498
624
635
415
276
209
212
379
418
420
568
613
551
585
587
514
511
500
466
440
446
498
502
485
363
124
28
37
19
-97
-264
-370
-610
-823
-810
-901
-1035
-1060
-1100
-1281
-1495
-1562
-1710
-1746
-1550
-1488
-1410
-1297
-1272
-1246
-1336
-1387
-1342
-1465
-1537
-1376
-1275
-1347
-1321
-1192
-1218
-1327
-1319
-1253
-1145
-964
-828
-709
-646
-677
-777
-874
-760
-524
-265
84
355
369
375
424
293
280
526
707
751
800
934
1038
1038
1084
1158
1161
1066
1041
1188
1137
1005
1110
1149
1045
965
974
1027
1036
1008
855
616
518
524
429
345
427
537
654
753
662
548
557
373
170
214
33
-170
-19
5
-258
-439
-435
-501
-740
-906
-730
-578
-793
-890
-729
-707
-768
-716
-727
-797
-806
-874
-951
-969
-967
-919
-907
-935
-945
-982
-958
-940
-1107
-1172
-1032
-1039
-1069
-974
-1038
-1098
-1078
-1088
-917
-800
-819
-895
-1047
-977
-856
-946
-1054
-1073
-1163
-1201
-952
-849
-998
-930
-845
-1026
-1068
-833
-746
-817
-761
-695
-718
-737
-692
-464
-276
-234
21
304
354
371
473
621
659
694
846
908
897
1040
1143
1004
1094
1320
1240
1247
1464
1463
1297
1392
1678
1795
1680
1575
1682
1705
1535
1480
1494
1518
1629
1649
1625
1619
1460
1252
1218
1326
1324
1205
1069
891
609
223
68
201
259
169
124
86
-60
-202
-331
-537
-714
-800
-941
-1061
-1021
-1003
-1109
-1221
-1323
-1503
-1632
-1562
-1599
-1695
-1550
-1435
-1454
-1521
-1662
-1806
-1977
-2138
-2130
-1996
-1929
-1896
-1764
-1620
-1589
-1602
-1480
-1238
-1059
-1087
-1067
-756
-609
-753
-795
-771
-826
-894
-912
-743
-536
-615
-774
-745
-679
-803
-897
-791
-728
-676
-598
-568
-561
-591
-617
-511
-372
-371
-417
-490
-539
-460
-446
-473
-293
-152
-185
-119
63
169
169
134
43
112
335
358
318
349
240
149
222
247
226
314
489
495
390
452
436
339
340
325
397
478
431
449
532
533
498
456
403
407
462
414
224
139
141
69
52
59
36
-14
-87
-46
-113
-273
-261
-218
-175
-244
-353
-299
-369
-506
-546
-605
-602
-539
-526
-530
-580
-641
-590
-647
-654
-470
-527
-553
-382
-326
-320
-236
-71
-31
-10
52
53
105
80
123
261
296
326
370
476
403
148
131
215
274
335
376
506
534
459
425
372
340
248
86
48
220
333
340
382
348
241
66
5
7
-70
89
256
230
202
92
-25
-129
-266
-369
-449
-489
-467
-419
-463
-516
-503
-582
-660
-627
-574
-590
-647
-668
-620
-646
-877
-904
-754
-839
-954
-915
-821
-828
-853
-835
-836
-764
-820
-1011
-926
-695
-597
-551
-507
-452
-504
-629
-632
-573
-541
-543
-480
-305
-305
-364
-147
-68
-136
4
88
122
238
296
279
255
405
529
349
300
390
360
351
225
238
489
563
623
698
640
592
582
469
259
208
251
234
295
351
335
315
289
228
40
-101
-140
-210
-256
-272
-257
-293
-258
-248
-467
-514
-436
-550
-693
-697
-565
-566
-663
-647
-685
-689
-602
-611
-704
-690
-483
-467
-611
-597
-644
-719
-747
-799
-779
-644
-398
-339
-427
-348
-245
-216
-150
-46
-86
-158
-225
-457
-511
-266
-158
-214
-224
-233
-151
-80
-170
-173
-167
-251
-297
-341
-301
-120
-15
-57
-69
-19
20
21
7
4
64
83
-105
-227
-157
-154
-235
-167
33
82
-7
-59
-87
-136
-149
-143
-93
39
101
137
155
148
179
183
185
179
216
393
512
438
432
490
410
414
466
370
385
539
615
654
617
495
484
526
390
286
379
381
316
345
450
487
406
470
403
169
104
-18
-122
-42
2
-17
66
98
-52
-201
-359
-585
-720
-703
-792
-905
-781
-832
-1118
-1213
-1173
-1159
-1192
-1199
-1201
-1313
-1455
-1488
-1416
-1370
-1457
-1492
-1312
-1144
-1110
-1140
-1140
-1138
-1195
-1164
-1078
-960
-826
-891
-979
-840
-658
-596
-511
-315
-224
-262
-230
-156
-73
-8
-15
108
255
185
85
34
49
113
94
95
163
223
283
264
186
180
151
194
427
567
508
498
657
739
738
788
777
734
769
908
1024
1031
865
736
856
835
747
768
802
938
897
769
744
636
602
511
375
375
283
240
232
170
144
124
194
180
67
3
-57
0
3
-108
-44
79
109
47
-23
-15
-104
-257
-328
-434
-467
-457
-572
-538
-463
-411
-384
-560
-534
-390
-502
-558
-443
-393
-587
-842
-788
-739
-1031
-1207
-1160
-1274
-1358
-1321
-1479
-1597
-1559
-1609
-1703
-1705
-1600
-1594
-1720
-1786
-1811
-1827
-1818
-1748
-1580
-1462
-1461
-1463
-1363
-1248
-1309
-1307
-1081
-986
-1027
-960
-940
-1017
-1052
-995
-847
-714
-606
-484
-352
-222
-156
-64
109
324
586
682
612
723
917
973
926
791
837
1074
1175
1212
1344
1567
1632
1499
1452
1436
1439
1454
1460
1525
1461
1353
1430
1460
1419
1453
1363
1289
1274
1003
842
926
906
862
850
824
768
744
888
1024
949
791
684
611
518
374
363
502
451
312
322
301
84
-218
-275
-215
-410
-610
-643
-731
-797
-902
-1158
-1245
-1231
-1428
-1702
-1870
-1873
-1860
-2023
-2122
-2098
-2178
-2234
-2179
-2241
-2446
-2506
-2399
-2321
-2195
-2002
-1753
-1658
-1813
-1745
-1515
-1430
-1411
-1348
-1172
-965
-880
-934
-939
-821
-755
-783
-753
-582
-437
-536
-466
-34
110
41
127
144
99
12
61
276
319
360
362
318
380
332
290
289
299
332
230
209
218
66
55
159
200
273
322
320
307
237
122
109
209
255
368
470
414
434
500
528
512
389
318
436
498
475
702
920
852
873
990
963
835
774
866
808
666
698
701
695
699
528
379
407
464
478
413
382
429
392
286
257
256
103
-79
-165
-242
-414
-532
-386
-340
-553
-622
-562
-719
-863
-827
-886
-1067
-1253
-1241
-1182
-1245
-1269
-1313
-1364
-1333
-1338
-1361
-1183
-1048
-1225
-1339
-1114
-919
-841
-606
-409
-293
-207
-221
-105
89
89
102
263
285
328
482
534
607
565
528
608
590
655
674
685
815
720
498
434
495
452
318
347
429
426
300
87
61
92
-34
-98
-134
-182
-191
-237
-231
-235
-315
-352
-440
-653
-800
-852
-979
-1092
-1010
-916
-902
-888
-1078
-1235
-1197
-1274
-1324
-1341
-1310
-1184
-1165
-1141
-1150
-1092
-936
-953
-904
-759
-727
-666
-475
-320
-269
-82
51
54
247
310
290
487
656
626
450
498
524
267
188
342
445
284
236
391
329
156
44
110
53
-289
-326
-132
-258
-524
-583
-576
-611
-728
-778
-674
-699
-726
-677
-692
-726
-776
-743
-644
-694
-664
-428
-334
-302
-296
-248
-47
-111
-169
46
86
48
223
488
646
611
497
507
514
443
503
473
295
216
185
326
497
398
388
492
339
236
319
150
-109
-209
-211
-100
-162
-271
-122
-181
-392
-364
-424
-543
-499
-411
-323
-366
-424
-330
-336
-384
-311
-393
-613
-635
-574
-608
-500
-321
-336
-347
-249
-243
-213
-224
-437
-463
-247
-96
-88
4
159
98
102
287
396
381
348
404
381
310
409
452
439
537
514
549
745
777
742
707
671
651
554
517
594
548
381
431
583
547
544
598
554
428
271
279
329
330
340
245
156
96
-52
-214
-259
-302
-346
-313
-287
-189
-210
-300
-345
-664
-944
-983
-1024
-1016
-932
-829
-920
-1063
-954
-931
-987
-846
-749
-727
-588
-594
-742
-666
-668
-840
-819
-772
-754
-676
-671
-604
-472
-472
-441
-346
-312
-410
-587
-660
-735
-822
-753
-610
-570
-485
-358
-442
-520
-636
-777
-748
-786
-649
-391
-404
-434
-416
-424
-428
-513
-559
-444
-444
-530
-460
-392
-331
-297
-359
-424
-479
-449
-419
-518
-579
-551
-445
-386
-439
-410
-333
-300
-321
-270
-135
-142
-181
-88
-2
28
86
264
517
565
599
711
614
540
546
523
495
379
371
461
460
449
376
324
367
430
469
491
609
587
448
378
359
403
290
203
263
223
147
-38
-242
-178
-75
38
264
342
294
130
-8
29
-10
12
42
-4
93
68
-32
-46
-40
17
-8
-43
-6
29
-24
-188
-214
-26
109
54
71
233
246
31
-177
-195
-198
-246
-153
-66
-59
-3
-23
-17
131
281
324
247
263
298
189
104
124
204
210
139
174
274
275
159
102
152
-40
-293
-242
-92
-21
-144
-252
-209
-256
-334
-409
-506
-607
-710
-707
-725
-857
-951
-1047
-1139
-1240
-1389
-1425
-1500
-1560
-1414
-1233
-1123
-1223
-1314
-1250
-1241
-1218
-1175
-1081
-983
-922
-769
-723
-813
-864
-801
-613
-429
-309
-254
-286
-375
-322
-186
-207
-262
-121
145
255
379
625
624
534
635
748
783
828
939
961
905
956
965
900
945
1069
1089
1039
1082
1149
1116
1086
1003
831
701
440
262
314
299
278
265
113
-91
-158
-218
-338
-357
-373
-499
-624
-701
-717
-653
-672
-647
-453
-416
-538
-574
-566
-682
-763
-670
-648
-684
-645
-542
-458
-446
-426
-498
-600
-541
-382
-305
-290
-145
-25
-66
-112
-8
51
-55
-88
-83
-58
-75
-40
109
164
319
317
148
223
279
249
252
277
256
127
88
91
-68
-115
-30
-74
-72
-106
-262
-274
-248
-320
-359
-339
-399
-484
-485
-518
-564
-605
-656
-575
-385
-296
-367
-406
-375
-456
-594
-553
-435
-436
-374
-289
-286
-259
-314
-415
-433
-447
-424
-391
-441
-523
-585
-588
-630
-658
-570
-508
-508
-592
-721
-785
-744
-762
-900
-794
-594
-632
-538
-285
-286
-445
-521
-509
-440
-398
-410
-379
-361
-392
-297
-185
-128
13
83
60
176
256
187
228
244
229
321
324
375
454
405
462
585
626
703
848
898
778
686
693
721
725
681
803
824
584
584
652
541
422
414
454
271
77
233
457
400
319
363
363
386
323
199
179
25
-228
-334
-368
-452
-536
-551
-593
-667
-705
-784
-935
-1072
-1112
-1172
-1249
-1202
-1176
-1134
-954
-922
-995
-981
-1058
-1135
-1047
-1030
-1117
-935
-805
-939
-845
-832
-1064
-1058
-1005
-1066
-1006
-881
-873
-1041
-1050
-916
-929
-809
-671
-585
-428
-429
-413
-394
-448
-394
-323
-277
-308
-335
-249
-234
-257
-173
-116
-165
-73
205
315
324
418
472
483
422
364
347
407
602
668
699
836
867
884
963
937
932
1027
992
945
981
980
1068
1127
1020
1076
1205
1165
1194
1240
1160
1056
1072
1250
1392
1425
1433
1481
1469
1325
1230
1085
934
945
906
940
992
869
677
465
424
319
109
25
-155
-326
-464
-610
-795
-1033
-1086
-1141
-1245
-1312
-1318
-1221
-1369
-1594
-1616
-1734
-1964
-2064
-1974
-1902
-1906
-1835
-1736
-1660
-1544
-1485
-1515
-1398
-1245
-1109
-904
-769
-688
-746
-829
-748
-630
-543
-517
-490
-405
-346
-278
-217
-238
-253
-326
-412
-278
-13
36
-66
113
200
-73
-178
-56
57
76
40
31
9
-64
-129
-116
-159
-216
-169
-125
-78
73
179
102
130
199
57
-46
-39
-15
7
-1
14
58
107
112
143
292
164
-146
-107
29
97
168
177
291
363
199
134
90
-115
-117
25
47
110
163
55
54
44
-138
-177
-225
-336
-234
-181
-242
-40
131
-21
-108
-89
-159
-172
-86
-105
-223
-310
-347
-314
-284
-310
-293
-356
-525
-567
-554
-540
-508
-467
-368
-276
-188
-137
-76
36
36
-93
-154
-15
67
54
148
271
413
509
614
766
767
744
845
864
807
865
932
929
874
847
847
699
617
664
531
412
530
571
481
493
532
437
270
187
195
44
-169
-170
-230
-332
-343
-479
-632
-661
-616
-717
-922
-919
-951
-1183
-1294
-1174
-1031
-1065
-1134
-1094
-1110
-1257
-1335
-1327
-1398
-1452
-1559
-1783
-1876
-1757
-1636
-1692
-1644
-1507
-1500
-1442
-1333
-1259
-1195
-1128
-1169
-1177
-997
-908
-879
-717
-547
-461
-458
-436
-294
-184
-199
-217
-170
-130
-140
-94
73
183
184
273
383
336
286
472
646
644
749
923
1071
1144
1197
1339
1322
1270
1234
1100
1190
1211
996
895
824
840
920
961
1127
1195
981
689
487
466
498
476
474
424
343
224
94
79
-70
-253
-160
-17
76
44
-174
-149
24
-134
-325
-314
-215
-221
-472
-559
-620
-917
-1033
-944
-831
-760
-669
-450
-337
-497
-703
-764
-718
-683
-718
-590
-390
-347
-311
-273
-224
-286
-445
-434
-401
-374
-303
-340
-363
-323
-296
-137
-1
57
241
237
98
107
52
19
8
-118
-217
-275
-267
-277
-271
-153
-65
-17
-117
-252
-248
-344
-554
-652
-541
-481
-595
-568
-458
-560
-734
-745
-792
-930
-952
-926
-930
-950
-840
-801
-922
-805
-701
-761
-770
-733
-687
-754
-806
-763
-739
-602
-446
-384
-386
-512
-463
-302
-386
-474
-341
-252
-306
-188
35
102
206
382
257
182
454
485
450
534
587
804
878
938
1188
1201
1089
1150
1275
1226
1084
1089
1150
1124
1091
1087
1121
983
658
693
837
676
557
464
404
464
507
641
704
668
794
883
829
693
522
505
482
306
82
-64
-87
-306
-544
-442
-419
-742
-969
-865
-746
-751
-721
-511
-251
-71
17
122
385
526
671
990
1120
1258
1389
1281
1309
1369
1246
1123
1079
993
766
681
750
749
625
360
156
-111
-423
-313
-170
-221
41
346
438
751
1226
1444
1683
2101
2252
2301
2524
2844
3061
2952
2891
2903
2677
2432
2162
1792
1414
913
396
140
-53
-425
-708
-719
-741
-927
-1046
-976
-867
-868
-816
-645
-545
-537
-482
-385
-473
-653
-785
-835
-800
-877
-937
-886
-827
-749
-744
-832
-842
-708
-661
-613
-366
-307
-448
-343
-175
-167
-147
-267
-496
-597
-675
-705
-760
-841
-768
-699
-653
-548
-299
108
320
276
299
480
560
427
441
614
579
527
684
894
1204
1575
1831
1963
2036
2138
2269
2337
2417
2575
2558
2450
2458
2305
1913
1491
1170
716
-63
-623
-1041
-1730
-2216
-2444
-2649
-2738
-2778
-2892
-3027
-2910
-2839
